* @ -
* - -;- - *;- - -;@ - -
G G G;* G G;G G *
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
. > -;. x .;x . >;. > -;x x -
x - o;. x x;x x -;x - o;G G -
G G <;G G <;G < -;< - -;G . <
> G G;. o >;o > G;> G G;G - G
> G G;x . >;. > G;> G G;x - G
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
. < o;* G .;G . <;. < o;G x .
. < o;G x .;x . <;. < o;x < .
. < o;x < .;< . <;. < o;o < .
. < o;o < .;< . <;. < o;. < .
. < o;. < .;< . <;. < o;. < .
- x -;- x -;x - G;- G *;x - G
x - x;. x x;x x -;x - x;G G -
o - G;o - G;- G *;G * *;- G *
x - >;. x x;x x -;x - >;G G -
< o <;< o <;o < .;< . <;x . <
< - >;G . <;. < -;< - >;x . <
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o <;o < .;. x .
- G .;. G -;G - G;- G .;G G G
- G .;G - G;- G .;G . G;G G G
- G .;- G .;G . G;. G -;G G G
- G .;x x -;x - G;- G .;G - G
- G .;- G .;G . x;. x x;G . G
- G .;G G -;G - G;- G .;G G G
- G .;- G .;G . G;. G G;G G G
- G .;- G .;G . <;. < -;G x .
- G .;- G .;G . o;. o >;G . G
- G .;- G .;G . o;. o <;G . x
- G .;- G .;G . x;. x .;G . x
- G .;- G .;G . x;. x <;G . <
x . .;G . x;. x .;x . .;. x .
o . x;o . x;. x x;x x -;. G G
o . x;o . x;. x .;x . >;. x x
o . x;o . x;. x .;x . <;. x <
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o <;o < .;. x .
> - G;> - G;- G *;G * *;x G *
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
- x G;- x G;x G *;G * *;x G *
a;x . <;. < .;< . G;< . >
v;< . <;. < .;< . G;< . >
v;x . <;. < .;< . >;< . >
v;< . <;. < .;< . >;< . >
v;. o <;o < .;< . >;x . >
x . x;* G x;G x .;x . x;G x .
x . x;x . x;. x .;x . >;. x x
x . x;G x .;x . x;. x x;x . G
x . x;x . x;. x x;x x -;. G G
x . x;x . x;. x .;x . <;. x <
x . x;G x .;x . x;. x <;x . <
x G x;G x x;x x G;x G x;G G G
x G x;x x G;x G x;G x x;G G G
x G x;x G x;G x x;x x G;G G G
x G x;x G x;G x .;x . G;G x x
x G x;x G x;G x .;x . <;G x <
x G x;x G x;G x <;x < .;G . o
< . x;< . x;. x .;x . >;. x x
< . x;< . x;. x .;x . <;. x <
< . x;< . x;. x x;x x -;. G G
> x G;> x G;x G *;G * *;- G *
. o .;* G .;G . o;. o .;G . o
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G G .;G . G;. G -;G G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;G G .;G . <;. < -;G x .
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - -;o - -;- - -;- - -;- - -
> G <;. o >;o > G;> G <;G - G
> G <;x . >;. > G;> G <;x - G
> G <;> G <;G < -;< - -;G . <
x G G;G x x;x x G;x G G;G G G
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
G G x;G G x;G x x;x x G;G G G
G G x;G G x;G x .;x . G;G x x
G G x;G G x;G x .;x . <;G x <
G G x;G G x;G x <;x < .;G . o
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
. > -;. x .;x . >;. > -;x x -
x - o;. x x;x x -;x - o;G G -
G G <;G G <;G < -;< - -;G . <
> G G;. o >;o > G;> G G;G - G
> G G;x . >;. > G;> G G;x - G
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
. < o;* G .;G . <;. < o;G x .
. < o;G x .;x . <;. < o;x < .
. < o;x < .;< . <;. < o;o < .
. < o;o < .;< . <;. < o;. < .
. < o;. < .;< . <;. < o;. < .
- x -;- x -;x - G;- G *;x - G
x - x;. x x;x x -;x - x;G G -
o - G;o - G;- G *;G * *;- G *
x - >;. x x;x x -;x - >;G G -
< o <;< o <;o < .;< . >;x . >
< o <;< o <;o < .;< . <;x . <
< - >;G . <;. < -;< - >;x . <
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o <;o < .;. x .
- G .;. G -;G - G;- G .;G G G
- G .;G - G;- G .;G . G;G G G
- G .;- G .;G . G;. G -;G G G
- G .;x x -;x - G;- G .;G - G
- G .;- G .;G . x;. x x;G . G
- G .;G G -;G - G;- G .;G G G
- G .;- G .;G . G;. G G;G G G
- G .;- G .;G . <;. < -;G x .
- G .;- G .;G . o;. o >;G . G
- G .;- G .;G . o;. o <;G . x
- G .;- G .;G . x;. x .;G . x
- G .;- G .;G . x;. x <;G . <
x . .;G . x;. x .;x . .;. x .
o . x;o . x;. x x;x x -;. G G
o . x;o . x;. x .;x . >;. x x
o . x;o . x;. x .;x . <;. x <
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o <;o < .;. x .
> - G;> - G;- G *;G * *;x G *
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
- x G;- x G;x G *;G * *;x G *
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
a;G . x;. x <;x < .;. < o
v;* G .;G . <;. < o;G x .
v;G x .;x . <;. < o;x < .
v;x < .;< . <;. < o;o < .
v;o < .;< . <;. < o;. < .
v;. < .;< . <;. < o;. < .
x . x;* G x;G x .;x . x;G x .
x . x;x . x;. x .;x . >;. x x
x . x;G x .;x . x;. x x;x . G
x . x;x . x;. x x;x x -;. G G
x . x;x . x;. x .;x . <;. x <
x . x;G x .;x . x;. x <;x . <
x . x;x . x;. x <;x < .;. < o
x G x;G x x;x x G;x G x;G G G
x G x;x x G;x G x;G x x;G G G
x G x;x G x;G x x;x x G;G G G
x G x;x G x;G x .;x . G;G x x
x G x;x G x;G x .;x . <;G x <
x G x;x G x;G x <;x < .;G . o
< . x;< . x;. x .;x . >;. x x
< . x;< . x;. x .;x . <;. x <
< . x;< . x;. x x;x x -;. G G
> x G;> x G;x G *;G * *;- G *
. o .;* G .;G . o;. o .;G . o
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G G .;G . G;. G -;G G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;G G .;G . <;. < o;G x .
G G .;G G .;G . <;. < -;G x .
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - -;o - -;- - -;- - -;- - -
> G <;. o >;o > G;> G <;G - G
> G <;x . >;. > G;> G <;x - G
> G <;> G <;G < -;< - -;G . <
x G G;G x x;x x G;x G G;G G G
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
G G x;G G x;G x x;x x G;G G G
G G x;G G x;G x .;x . G;G x x
G G x;G G x;G x .;x . <;G x <
G G x;G G x;G x <;x < .;G . o
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
< o -;G . <;. < o;< o -;x . G
< o -;x . <;. < o;< o -;< . G
< o -;< . <;. < o;< o -;< . G
. > -;. x .;x . >;. > -;x x -
x - o;. x x;x x -;x - o;G G -
G G <;G G <;G < -;< - -;G . <
> G G;. o >;o > G;> G G;G - G
> G G;x . >;. > G;> G G;x - G
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
- x -;- x -;x - G;- G *;x - G
x - x;. x x;x x -;x - x;G G -
o - G;o - G;- G *;G * *;- G *
x - >;. x x;x x -;x - >;G G -
< o <;. < o;< o <;o < .;. x .
< o <;< o <;o < .;< . >;x . >
< o <;< o <;o < .;< . <;x . <
< o >;G . <;. < o;< o >;x . G
< o >;x . <;. < o;< o >;< . G
< o >;< . <;. < o;< o >;< . G
< - >;G . <;. < -;< - >;x . <
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o <;o < .;. x .
- G .;. G -;G - G;- G .;G G G
- G .;G - G;- G .;G . G;G G G
- G .;- G .;G . G;. G -;G G G
- G .;x x -;x - G;- G .;G - G
- G .;- G .;G . x;. x x;G . G
- G .;G G -;G - G;- G .;G G G
- G .;- G .;G . G;. G G;G G G
- G .;- G .;G . <;. < o;G x .
- G .;- G .;G . <;. < -;G x .
- G .;- G .;G . o;. o >;G . G
- G .;- G .;G . o;. o <;G . x
- G .;- G .;G . x;. x .;G . x
- G .;- G .;G . x;. x <;G . <
x . .;G . x;. x .;x . .;. x .
o . x;o . x;. x x;x x -;. G G
o . x;o . x;. x <;x < .;. < o
o . x;o . x;. x .;x . >;. x x
o . x;o . x;. x .;x . <;. x <
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o <;o < .;. x .
> - G;> - G;- G *;G * *;x G *
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
- x G;- x G;x G *;G * *;x G *
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
a;. x <;x < .;< . >;< o >
v;G . <;. < o;< o >;x . G
v;x . <;. < o;< o >;< . G
v;< . <;. < o;< o >;< . G
x . x;* G x;G x .;x . x;G x .
x . x;x . x;. x .;x . >;. x x
x . x;G x .;x . x;. x x;x . G
x . x;x . x;. x x;x x -;. G G
x . x;x . x;. x .;x . <;. x <
x . x;G x .;x . x;. x <;x . <
x . x;x . x;. x <;x < .;. < o
x G x;G x x;x x G;x G x;G G G
x G x;x x G;x G x;G x x;G G G
x G x;x G x;G x x;x x G;G G G
x G x;x G x;G x .;x . G;G x x
x G x;x G x;G x .;x . <;G x <
x G x;x G x;G x <;x < .;G . o
< . x;< . x;. x .;x . >;. x x
< . x;< . x;. x .;x . <;. x <
< . x;< . x;. x x;x x -;. G G
> x G;> x G;x G *;G * *;- G *
. o .;* G .;G . o;. o .;G . o
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G G .;G . G;. G -;G G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;G G .;G . <;. < o;G x .
G G .;G G .;G . <;. < -;G x .
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - -;o - -;- - -;- - -;- - -
> G <;. o >;o > G;> G <;G - G
> G <;x . >;. > G;> G <;x - G
> G <;> G <;G < -;< - -;G . <
x G G;G x x;x x G;x G G;G G G
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
G G x;G G x;G x x;x x G;G G G
G G x;G G x;G x .;x . G;G x x
G G x;G G x;G x .;x . <;G x <
G G x;G G x;G x <;x < .;G . o
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
< o -;G . <;. < o;< o -;x . G
< o -;x . <;. < o;< o -;< . G
< o -;< . <;. < o;< o -;< . G
. > -;. x .;x . >;. > -;x x -
x - o;. x x;x x -;x - o;G G -
G G <;G G <;G < -;< - -;G . <
> G G;. o >;o > G;> G G;G - G
> G G;x . >;. > G;> G G;x - G
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
o > -;. < o;< o >;o > -;. G -
- x -;- x -;x - G;- G *;x - G
x - x;. x x;x x -;x - x;G G -
o - G;o - G;- G *;G * *;- G *
x - >;. x x;x x -;x - >;G G -
< o <;. < o;< o <;o < .;. x .
< o <;< o <;o < .;< . >;x . >
< o <;< o <;o < .;< . <;x . <
< - >;G . <;. < -;< - >;x . <
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o <;o < .;. x .
- G .;. G -;G - G;- G .;G G G
- G .;G - G;- G .;G . G;G G G
- G .;- G .;G . G;. G -;G G G
- G .;x x -;x - G;- G .;G - G
- G .;- G .;G . x;. x x;G . G
- G .;G G -;G - G;- G .;G G G
- G .;- G .;G . G;. G G;G G G
- G .;- G .;G . <;. < o;G x .
- G .;- G .;G . <;. < -;G x .
- G .;- G .;G . o;. o >;G . G
- G .;- G .;G . o;. o <;G . x
- G .;- G .;G . x;. x .;G . x
- G .;- G .;G . x;. x <;G . <
x . .;G . x;. x .;x . .;. x .
o . x;o . x;. x x;x x -;. G G
o . x;o . x;. x <;x < .;. < o
o . x;o . x;. x .;x . >;. x x
o . x;o . x;. x .;x . <;. x <
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o <;o < .;. x .
> - G;> - G;- G *;G * *;x G *
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;o . <;. < o;< o >;< . G
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
- x G;- x G;x G *;G * *;x G *
. . <;. . <;. < o;< o >;< . G
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
a;x < .;< . >;. > G;o > -
v;. < o;< o >;o > -;. G -
x . x;* G x;G x .;x . x;G x .
x . x;x . x;. x .;x . >;. x x
x . x;G x .;x . x;. x x;x . G
x . x;x . x;. x x;x x -;. G G
x . x;x . x;. x .;x . <;. x <
x . x;G x .;x . x;. x <;x . <
x . x;x . x;. x <;x < .;. < o
x G x;G x x;x x G;x G x;G G G
x G x;x x G;x G x;G x x;G G G
x G x;x G x;G x x;x x G;G G G
x G x;x G x;G x .;x . G;G x x
x G x;x G x;G x .;x . <;G x <
x G x;x G x;G x <;x < .;G . o
< . x;< . x;. x .;x . >;. x x
< . x;< . x;. x .;x . <;. x <
< . x;< . x;. x x;x x -;. G G
> x G;> x G;x G *;G * *;- G *
. o .;* G .;G . o;. o .;G . o
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G G .;G . G;. G -;G G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;G G .;G . <;. < o;G x .
G G .;G G .;G . <;. < -;G x .
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - -;o - -;- - -;- - -;- - -
> G <;. o >;o > G;> G <;G - G
> G <;x . >;. > G;> G <;x - G
> G <;> G <;G < -;< - -;G . <
x G G;G x x;x x G;x G G;G G G
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
G G x;G G x;G x x;x x G;G G G
G G x;G G x;G x .;x . G;G x x
G G x;G G x;G x .;x . <;G x <
G G x;G G x;G x <;x < .;G . o
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
< o -;G . <;. < o;< o -;x . G
< o -;x . <;. < o;< o -;< . G
< o -;< . <;. < o;< o -;< . G
. > -;. x .;x . >;. > -;x x -
. > -;x < .;< . >;. > -;o > -
x - o;. x x;x x -;x - o;G G -
G G <;G G <;G < -;< - -;G . <
> G G;. o >;o > G;> G G;G - G
> G G;x . >;. > G;> G G;x - G
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
- x -;- x -;x - G;- G *;x - G
x - x;. x x;x x -;x - x;G G -
o - G;o - G;- G *;G * *;- G *
x - >;. x x;x x -;x - >;G G -
< o <;. < o;< o <;o < .;. x .
< o <;< o <;o < .;< . >;x . >
< o <;< o <;o < .;< . <;x . <
< - >;G . <;. < -;< - >;x . <
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
o . o;o . o;. o >;o > -;. G -
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o >;o > -;. G -
. . o;. . o;. o <;o < .;. x .
- G .;. G -;G - G;- G .;G G G
- G .;G - G;- G .;G . G;G G G
- G .;- G .;G . G;. G -;G G G
- G .;x x -;x - G;- G .;G - G
- G .;- G .;G . x;. x x;G . G
- G .;G G -;G - G;- G .;G G G
- G .;- G .;G . G;. G G;G G G
- G .;- G .;G . <;. < o;G x .
- G .;- G .;G . <;. < -;G x .
- G .;- G .;G . o;. o >;G . G
- G .;- G .;G . o;. o <;G . x
- G .;- G .;G . x;. x .;G . x
- G .;- G .;G . x;. x <;G . <
x . .;G . x;. x .;x . .;. x .
o . x;o . x;. x x;x x -;. G G
o . x;o . x;. x <;x < .;. < o
o . x;o . x;. x .;x . >;. x x
o . x;o . x;. x .;x . <;. x <
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o >;o > -;. G -
x . o;x . o;. o <;o < .;. x .
> - G;> - G;- G *;G * *;x G *
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;o . <;. < o;< o >;< . G
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
< . o;< . o;. o >;o > -;. G -
- x G;- x G;x G *;G * *;x G *
. . <;. . <;. < o;< o >;< . G
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
a;< . >;. > G;> G *;> - G
v;> - G;- G *;G * *;x G *
x . x;* G x;G x .;x . x;G x .
x . x;x . x;. x .;x . >;. x x
x . x;G x .;x . x;. x x;x . G
x . x;x . x;. x x;x x -;. G G
x . x;x . x;. x .;x . <;. x <
x . x;G x .;x . x;. x <;x . <
x . x;x . x;. x <;x < .;. < o
x G x;G x x;x x G;x G x;G G G
x G x;x x G;x G x;G x x;G G G
x G x;x G x;G x x;x x G;G G G
x G x;x G x;G x .;x . G;G x x
x G x;x G x;G x .;x . <;G x <
x G x;x G x;G x <;x < .;G . o
< . x;< . x;. x .;x . >;. x x
< . x;< . x;. x .;x . <;. x <
< . x;< . x;. x x;x x -;. G G
> x G;> x G;x G *;G * *;- G *
. o .;* G .;G . o;. o .;G . o
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
- - o;G G -;G - -;- - o;G < -
- - o;G < -;< - -;- - o;. < -
- - o;G - -;- - -;- - o;< - -
- - o;. < -;< - -;- - o;. < -
- - o;< - -;- - -;- - o;< - -
- - o;. G -;G - -;- - o;G < -
- - o;- - -;- - -;- - o;- - -
G G .;G G .;G . G;. G -;G G G
G G .;G G .;G . x;. x x;G . G
G G .;G G .;G . G;. G G;G G G
G G .;G G .;G . <;. < o;G x .
G G .;G G .;G . <;. < -;G x .
G G .;G G .;G . o;. o >;G . G
G G .;G G .;G . o;. o <;G . x
G G .;G G .;G . x;. x .;G . x
G G .;G G .;G . x;. x <;G . <
o - -;o - -;- - -;- - -;- - -
> G <;. o >;o > G;> G <;G - G
> G <;x . >;. > G;> G <;x - G
> G <;< . >;. > G;> G <;> - G
> G <;> G <;G < -;< - -;G . <
x G G;G x x;x x G;x G G;G G G
x - -;. x x;x x -;x - -;G G -
x - -;x x -;x - -;- - -;G - -
x - -;x - -;- - -;- - -;- - -
G G x;G G x;G x x;x x G;G G G
G G x;G G x;G x .;x . G;G x x
G G x;G G x;G x .;x . <;G x <
G G x;G G x;G x <;x < .;G . o
- - x;G G -;G - -;- - x;G < -
- - x;G < -;< - -;- - x;. < -
- - x;. < -;< - -;- - x;. < -
- - x;. G -;G - -;- - x;G < -
- - x;G - -;- - -;- - x;< - -
- - x;< - -;- - -;- - x;< - -
- - x;- - -;- - -;- - x;- - -
< o -;G . <;. < o;< o -;x . G
< o -;x . <;. < o;< o -;< . G
< o -;< . <;. < o;< o -;< . G
. > -;. x .;x . >;. > -;x x -
. > -;x < .;< . >;. > -;o > -
x - o;. x x;x x -;x - o;G G -
G G <;G G <;G < -;< - -;G . <
> G G;. o >;o > G;> G G;G - G
> G G;x . >;. > G;> G G;x - G
- - >;G G -;G - -;- - >;G < -
- - >;G < -;< - -;- - >;. < -
- - >;. < -;< - -;- - >;. < -
- - >;. G -;G - -;- - >;G < -
- - >;G - -;- - -;- - >;< - -
- - >;< - -;- - -;- - >;< - -
- - >;- - -;- - -;- - >;- - -
< - o;G . <;. < -;< - o;x . <
< - o;x . <;. < -;< - o;< . <
< - o;< . <;. < -;< - o;< . <
- x -;- x -;x - G;- G *;x - G
x - x;. x x;x x -;x - x;G G -
o - G;o - G;- G *;G * *;- G *
x - >;. x x;x x -;x - >;G G -
< o <;. < o;< o <;o < .;. x .
< o <;< o <;o < .;< . >;x . >
< o <;< o <;o < .;< . <;x . <
< - >;G . <;. < -;< - >;x . <
< - >;x . <;. < -;< - >;< . <
< - >;< . <;. < -;< - >;< . <
o . o;o . o;. o >;o > -;. G -
o . o;o . o;. o <;o < .;. x .
. . o;. . o;. o >;o > -;. G -
. . o;. . o;. o <;o < .;. x .
> x -;> x -;x - G;- G *;> - G
- G .;. G -;G - G;- G .;G G G
- G .;G - G;- G .;G . G;G G G
- G .;- G .;G . G;. G -;G G G
- G .;x x -;x - G;- G .;G - G
- G .;- G .;G . x;. x x;G . G
- G .;G G -;G - G;- G .;G G G
- G .;- G .;G . G;. G G;G G G
- G .;- G .;G . <;. < o;G x .
- G .;- G .;G . <;. < -;G x .
- G .;- G .;G . o;. o >;G . G
- G .;- G .;G . o;. o <;G . x
- G .;- G .;G . x;. x .;G . x
- G .;- G .;G . x;. x <;G . <
x . .;G . x;. x .;x . .;. x .
o . x;o . x;. x x;x x -;. G G
o . x;o . x;. x <;x < .;. < o
o . x;o . x;. x .;x . >;. x x
o . x;o . x;. x .;x . <;. x <
x . o;* G x;G x .;x . o;G x .
x . o;G x .;x . o;. o >;x . G
x . o;x . o;. o >;o > -;. G -
x . o;x . o;. o <;o < .;. x .
. . x;. . x;. x x;x x -;. G G
. . x;. . x;. x <;x < .;. < o
. . x;. . x;. x .;x . >;. x x
. . x;. . x;. x .;x . <;. x <
o . <;o . <;. < o;< o >;< . G
o . <;o . <;. < .;< . G;< . >
o . <;o . <;. < .;< . >;< . >
< . o;< . o;. o >;o > -;. G -
- x G;- x G;x G *;G * *;x G *
. . <;. . <;. < o;< o >;< . G
. . <;. . <;. < .;< . G;< . >
. . <;. . <;. < .;< . >;< . >
a;< o >;o > -;> - G;G - x
v;. o >;o > -;> - G;G - x
x . x;* G x;G x .;x . x;G x .
x . x;x . x;. x .;x . >;. x x
x . x;G x .;x . x;. x x;x . G
x . x;x . x;. x x;x x -;. G G
x . x;x . x;. x .;x . <;. x <
x . x;G x .;x . x;. x <;x . <
x . x;x . x;. x <;x < .;. < o
x G x;G x x;x x G;x G x;G G G
x G x;x x G;x G x;G x x;G G G
x G x;x G x;G x x;x x G;G G G
x G x;x G x;G x .;x . G;G x x
x G x;x G x;G x .;x . <;G x <
x G x;x G x;G x <;x < .;G . o
< . x;< . x;. x .;x . >;. x x
< . x;< . x;. x .;x . <;. x <
< . x;< . x;. x x;x x -;. G G
> x G;> x G;x G *;G * *;- G *
. o .;* G .;G . o;. o .;G . o
- G G;. G -;G - G;- G G;G G G
- G G;x x -;x - G;- G G;G - G
- G G;G G -;G - G;- G G;G G G
