X @ L
B C R;B C R;C R B;R B B;C C B
R M L;C Q R;Q R M;R M L;R Q M
Q Q Q;Q Q Q;Q Q M;Q M X;L Q M
Q Q Q;Q Q Q;Q Q M;Q M C;L Q M
R C B;M C R;C R C;R C B;C R C
R C B;C R C;R C B;C B R;R C R
R C B;R C B;C B R;B R Q;C R Q
R C C;M C R;C R C;R C C;C R B
R C C;C R C;R C C;C C Q;R B M
R C C;C R C;R C C;C C B;R B C
C L A;Q M C;M C L;C L A;M C C
C L A;M C C;C C L;C L A;C R C
C L A;C R C;R C L;C L A;R B C
C L A;R B C;B C L;C L A;B R C
C L A;B R C;R C L;C L A;R B C
C L C;Q M C;M C L;C L C;M C R
C R L;Q M C;M C R;C R L;M C C
M R A;B R M;R M R;M R A;Q M C
L L A;M C L;C L L;L L A;C C L
L L A;C C L;C L L;L L A;R C L
L L A;R C L;C L L;L L A;B C L
L L A;B C L;C L L;L L A;R C L
L L A;M L L;L L L;L L A;C L L
L L A;C L L;L L L;L L A;C L L
L L A;L L L;L L L;L L A;L L L
a;R C Q;C Q L;Q L Q;M M L
v;M M L;M L L;L L L;M C L
R R C;C C R;C R R;R R C;C R R
R R C;R R C;R C Q;C Q L;R M M
R R C;R R C;R C Q;C Q R;R M R
R R C;R R C;R C R;C R Q;R C Q
R R C;R R C;R C R;C R R;R C R
C B B;C B B;B B R;B R M;B R Q
C B B;C B B;B B R;B R Q;B R Q
B R R;C C B;C B R;B R R;C R R
B R R;C B R;B R R;R R B;R R B
B R R;B R R;R R B;R B M;R B A
B R R;B R R;R R B;R B C;R B B
B R R;B B R;B R R;R R B;R R B
B R R;B R R;R R B;R B B;R B B
B B B;B B B;B B R;B R M;B R Q
B B B;B B B;B B R;B R Q;B R Q
C B A;C C C;C C B;C B A;R C Q
C B A;C C B;C B A;B A M;C Q R
C B C;M C C;C C B;C B C;C C B
C L M;Q M C;M C L;C L M;M C Q
A L Q;A L Q;L Q M;Q M X;Q Q M
A L Q;A L Q;L Q M;Q M C;Q Q M
Q L A;R C Q;C Q L;Q L A;M M L
C L Q;Q M C;M C L;C L Q;M C C
C L Q;M C C;C C L;C L Q;C R C
C L Q;C R C;R C L;C L Q;R B C
C L Q;R B C;B C L;C L Q;B R C
C L Q;B R C;R C L;C L Q;R B C
R R M;C C R;C R R;R R M;C R Q
R R M;C R R;R R M;R M M;R Q M
R R M;C R R;R R M;R M R;R Q M
C B L;M C C;C C B;C B L;C C R
R R L;C C R;C R R;R R L;C R B
B B L;C R B;R B B;B B L;C B R
B B L;R R B;R B B;B B L;B B R
C B M;M C C;C C B;C B M;C C A
L L Q;M M L;M L L;L L Q;M C L
L L Q;M C L;C L L;L L Q;C C L
L L Q;C C L;C L L;L L Q;R C L
L L Q;R C L;C L L;L L Q;B C L
L L Q;B C L;C L L;L L Q;R C L
L L Q;M L L;L L L;L L Q;C L L
L L Q;C L L;L L L;L L Q;C L L
L L Q;L L L;L L L;L L Q;L L L
R R Q;R C R;C R R;R R Q;C R Q
R R Q;C R R;R R Q;R Q M;R Q Q
R R Q;R R Q;R Q Q;Q Q M;Q L Q
R R Q;R R Q;R Q M;Q M C;Q Q M
Q L L;R C Q;C Q L;Q L L;M M L
Q L L;C Q L;Q L L;L L L;M L L
Q L L;Q L L;L L L;L L L;L L L
Q R Q;Q R Q;R Q M;Q M X;L Q M
Q R Q;Q R Q;R Q M;Q M C;L Q M
M L Q;M M L;M L Q;L Q M;M C Q
M L Q;M L Q;L Q M;Q M X;C Q M
M L Q;M L Q;L Q M;Q M C;C Q M
R R R;R C R;C R R;R R R;C R R
R R R;C R R;R R R;R R B;R R B
R R R;R R R;R R B;R B M;R B A
R R R;R R R;R R B;R B C;R B B
R R R;R R R;R R B;R B B;R B B
R L Q;R L Q;L Q M;Q M X;Q Q M
R L Q;R L Q;L Q M;Q M C;Q Q M
A M B;C C A;C A M;A M B;M Q M
A M B;R B A;B A M;A M B;Q R M
A Q L;A Q L;Q L Q;L Q M;Q L Q
R B Q;R C R;C R B;R B Q;C C Q
A Q Q;A Q Q;Q Q M;Q M X;Q Q M
A Q Q;A Q Q;Q Q M;Q M C;Q Q M
A M M;C C A;C A M;A M M;M Q M
B C B;B C B;C B R;B R Q;C R Q
M M C;M M C;M C Q;C Q M;M M M
M M C;M M C;M C M;C M Q;M M M
M M C;M M C;M C C;C C Q;M C M
M M C;M M C;M C M;C M M;M M M
M M C;M M C;M C L;C L L;M C C
M M C;M M C;M C C;C C L;M C R
M M C;M M C;M C R;C R C;M C R
M M C;M M C;M C R;C R M;M C Q
M M C;M M C;M C C;C C A;M C M
M M C;M M C;M C R;C R B;M C C
M M C;M M C;M C C;C C B;M C C
M M C;M M C;M C C;C C R;M C C
M M C;M M C;M C C;C C C;M C R
B Q R;B Q R;Q R M;R M X;R Q M
B Q R;B Q R;Q R M;R M M;R Q M
B Q Q;B Q Q;Q Q M;Q M X;M Q M
B Q Q;B Q Q;Q Q M;Q M C;M Q M
B C C;B C C;C C Q;C Q R;R M R
B C C;B C C;C C B;C B R;R C R
R Q A;R C R;C R Q;R Q A;C Q L
B M R;C R B;R B M;B M R;C A M
B M R;R R B;R B M;B M R;B A M
L Q L;L Q L;Q L Q;L Q M;Q L Q
L M L;L M L;M L L;L L L;M C L
L Q Q;L Q Q;Q Q M;Q M X;Q Q M
L Q Q;L Q Q;Q Q M;Q M C;Q Q M
Q M M;M C Q;C Q M;Q M M;M M M
Q M M;C M Q;M Q M;Q M M;M M M
Q M M;C R Q;R Q M;Q M M;Q Q M
Q M M;C Q Q;Q Q M;Q M M;M Q M
Q M M;M M Q;M Q M;Q M M;M M M
Q M M;M R Q;R Q M;Q M M;C Q M
Q M M;R Q Q;Q Q M;Q M M;L Q M
Q M M;Q L Q;L Q M;Q M M;L Q M
B C R;B C R;C R R;R R B;C R B
B C R;B C R;C R B;R B B;C C B
R M L;C Q R;Q R M;R M L;R Q M
Q Q Q;Q Q Q;Q Q M;Q M X;L Q M
Q Q Q;Q Q Q;Q Q M;Q M C;L Q M
R C B;M C R;C R C;R C B;C R C
R C B;C R C;R C B;C B R;R C R
R C B;R C B;C B R;B R Q;C R Q
R C C;M C R;C R C;R C C;C R B
R C C;C R C;R C C;C C Q;R B M
R C C;C R C;R C C;C C B;R B C
C L A;Q M C;M C L;C L A;M C C
C L A;M C C;C C L;C L A;C R C
C L A;C R C;R C L;C L A;R B C
C L A;R B C;B C L;C L A;B R C
C L A;B R C;R C L;C L A;R B C
C L C;Q M C;M C L;C L C;M C R
C R L;Q M C;M C R;C R L;M C C
M R A;B R M;R M R;M R A;Q M C
L L A;M M L;M L L;L L A;M C L
L L A;M C L;C L L;L L A;C C L
L L A;C C L;C L L;L L A;R C L
L L A;R C L;C L L;L L A;B C L
L L A;B C L;C L L;L L A;R C L
L L A;M L L;L L L;L L A;C L L
L L A;C L L;L L L;L L A;C L L
L L A;L L L;L L L;L L A;L L L
a;C Q L;Q L Q;L Q M;M L Q
v;M M L;M L Q;L Q M;M C Q
v;M L Q;L Q M;Q M X;C Q M
v;M L Q;L Q M;Q M C;C Q M
R R C;C C R;C R R;R R C;C R R
R R C;R R C;R C Q;C Q L;R M M
R R C;R R C;R C Q;C Q R;R M R
R R C;R R C;R C R;C R Q;R C Q
R R C;R R C;R C R;C R R;R C R
C B B;C B B;B B R;B R M;B R Q
C B B;C B B;B B R;B R Q;B R Q
B R R;C C B;C B R;B R R;C R R
B R R;C B R;B R R;R R B;R R B
B R R;B R R;R R B;R B M;R B A
B R R;B R R;R R B;R B C;R B B
B R R;B B R;B R R;R R B;R R B
B R R;B R R;R R B;R B B;R B B
B B B;B B B;B B R;B R M;B R Q
B B B;B B B;B B R;B R Q;B R Q
C B A;C C C;C C B;C B A;R C Q
C B A;C C B;C B A;B A M;C Q R
C B C;M C C;C C B;C B C;C C B
C L M;Q M C;M C L;C L M;M C Q
A L Q;A L Q;L Q M;Q M X;Q Q M
A L Q;A L Q;L Q M;Q M C;Q Q M
Q L A;R C Q;C Q L;Q L A;M M L
C L Q;Q M C;M C L;C L Q;M C C
C L Q;M C C;C C L;C L Q;C R C
C L Q;C R C;R C L;C L Q;R B C
C L Q;R B C;B C L;C L Q;B R C
C L Q;B R C;R C L;C L Q;R B C
R R M;C C R;C R R;R R M;C R Q
R R M;C R R;R R M;R M M;R Q M
R R M;C R R;R R M;R M R;R Q M
C B L;M C C;C C B;C B L;C C R
R R L;C C R;C R R;R R L;C R B
B B L;C R B;R B B;B B L;C B R
B B L;R R B;R B B;B B L;B B R
C B M;M C C;C C B;C B M;C C A
L L Q;M M L;M L L;L L Q;M C L
L L Q;M C L;C L L;L L Q;C C L
L L Q;C C L;C L L;L L Q;R C L
L L Q;R C L;C L L;L L Q;B C L
L L Q;B C L;C L L;L L Q;R C L
L L Q;M L L;L L L;L L Q;C L L
L L Q;C L L;L L L;L L Q;C L L
L L Q;L L L;L L L;L L Q;L L L
R R Q;R C R;C R R;R R Q;C R Q
R R Q;C R R;R R Q;R Q M;R Q Q
R R Q;R R Q;R Q Q;Q Q M;Q L Q
R R Q;R R Q;R Q M;Q M C;Q Q M
Q L L;R C Q;C Q L;Q L L;M M L
Q L L;C Q L;Q L L;L L L;M L L
Q L L;Q L L;L L L;L L L;L L L
Q R Q;Q R Q;R Q M;Q M X;L Q M
Q R Q;Q R Q;R Q M;Q M C;L Q M
R R R;R C R;C R R;R R R;C R R
R R R;C R R;R R R;R R B;R R B
R R R;R R R;R R B;R B M;R B A
R R R;R R R;R R B;R B C;R B B
R R R;R R R;R R B;R B B;R B B
R L Q;R L Q;L Q M;Q M X;Q Q M
R L Q;R L Q;L Q M;Q M C;Q Q M
A M B;C C A;C A M;A M B;M Q M
A M B;R B A;B A M;A M B;Q R M
A Q L;A Q L;Q L Q;L Q M;Q L Q
R B Q;R C R;C R B;R B Q;C C Q
A Q Q;A Q Q;Q Q M;Q M X;Q Q M
A Q Q;A Q Q;Q Q M;Q M C;Q Q M
A M M;C C A;C A M;A M M;M Q M
B C B;B C B;C B R;B R Q;C R Q
M M C;M M C;M C Q;C Q M;M M M
M M C;M M C;M C M;C M Q;M M M
M M C;M M C;M C C;C C Q;M C M
M M C;M M C;M C M;C M M;M M M
M M C;M M C;M C L;C L L;M C C
M M C;M M C;M C C;C C L;M C R
M M C;M M C;M C R;C R C;M C R
M M C;M M C;M C R;C R M;M C Q
M M C;M M C;M C C;C C A;M C M
M M C;M M C;M C R;C R B;M C C
M M C;M M C;M C C;C C B;M C C
M M C;M M C;M C C;C C R;M C C
M M C;M M C;M C C;C C C;M C R
B Q R;B Q R;Q R M;R M X;R Q M
B Q R;B Q R;Q R M;R M M;R Q M
B Q Q;B Q Q;Q Q M;Q M X;M Q M
B Q Q;B Q Q;Q Q M;Q M C;M Q M
B C C;B C C;C C Q;C Q R;R M R
B C C;B C C;C C B;C B R;R C R
R Q A;R C R;C R Q;R Q A;C Q L
B M R;C R B;R B M;B M R;C A M
B M R;R R B;R B M;B M R;B A M
L Q L;L Q L;Q L Q;L Q M;Q L Q
L M L;L M L;M L Q;L Q M;M C Q
L M L;L M L;M L L;L L L;M C L
L Q Q;L Q Q;Q Q M;Q M X;Q Q M
L Q Q;L Q Q;Q Q M;Q M C;Q Q M
Q M M;M C Q;C Q M;Q M M;M M M
Q M M;C M Q;M Q M;Q M M;M M M
Q M M;C R Q;R Q M;Q M M;Q Q M
Q M M;C Q Q;Q Q M;Q M M;M Q M
Q M M;M M Q;M Q M;Q M M;M M M
Q M M;M R Q;R Q M;Q M M;C Q M
Q M M;R Q Q;Q Q M;Q M M;L Q M
Q M M;Q L Q;L Q M;Q M M;L Q M
Q M M;M L Q;L Q M;Q M M;C Q M
B C R;B C R;C R R;R R B;C R B
B C R;B C R;C R B;R B B;C C B
R M L;C Q R;Q R M;R M L;R Q M
Q Q Q;C Q Q;Q Q Q;Q Q M;M L Q
Q Q Q;Q Q Q;Q Q M;Q M X;L Q M
Q Q Q;Q Q Q;Q Q M;Q M C;L Q M
R C B;M C R;C R C;R C B;C R C
R C B;C R C;R C B;C B R;R C R
R C B;R C B;C B R;B R Q;C R Q
R C C;M C R;C R C;R C C;C R B
R C C;C R C;R C C;C C Q;R B M
R C C;C R C;R C C;C C B;R B C
C L A;Q M C;M C L;C L A;M C C
C L A;M C C;C C L;C L A;C R C
C L A;C R C;R C L;C L A;R B C
C L A;R B C;B C L;C L A;B R C
C L A;B R C;R C L;C L A;R B C
C L C;Q M C;M C L;C L C;M C R
C R L;Q M C;M C R;C R L;M C C
M R A;B R M;R M R;M R A;Q M C
L L A;M M L;M L L;L L A;M C L
L L A;M C L;C L L;L L A;C C L
L L A;C C L;C L L;L L A;R C L
L L A;R C L;C L L;L L A;B C L
L L A;B C L;C L L;L L A;R C L
L L A;M L L;L L L;L L A;C L L
L L A;C L L;L L L;L L A;C L L
L L A;L L L;L L L;L L A;L L L
a;C R M;R M M;M M L;Q M M
v;M C Q;C Q M;Q M M;M M M
v;C M Q;M Q M;Q M M;M M M
v;C R Q;R Q M;Q M M;Q Q M
v;C Q Q;Q Q M;Q M M;M Q M
v;M M Q;M Q M;Q M M;M M M
v;Q R M;R M M;M M L;Q M M
v;M R Q;R Q M;Q M M;C Q M
v;R Q Q;Q Q M;Q M M;L Q M
v;Q L Q;L Q M;Q M M;L Q M
v;M L Q;L Q M;Q M M;C Q M
R R C;C C R;C R R;R R C;C R R
R R C;R R C;R C Q;C Q L;R M M
R R C;R R C;R C Q;C Q R;R M R
R R C;R R C;R C R;C R Q;R C Q
R R C;R R C;R C R;C R R;R C R
C B B;C B B;B B R;B R M;B R Q
C B B;C B B;B B R;B R Q;B R Q
B R R;C C B;C B R;B R R;C R R
B R R;C B R;B R R;R R B;R R B
B R R;B R R;R R B;R B M;R B A
B R R;B R R;R R B;R B C;R B B
B R R;B B R;B R R;R R B;R R B
B R R;B R R;R R B;R B B;R B B
B B B;B B B;B B R;B R M;B R Q
B B B;B B B;B B R;B R Q;B R Q
C B A;C C C;C C B;C B A;R C Q
C B A;C C B;C B A;B A M;C Q R
C B C;M C C;C C B;C B C;C C B
C L M;Q M C;M C L;C L M;M C Q
A L Q;A L Q;L Q M;Q M X;Q Q M
A L Q;A L Q;L Q M;Q M C;Q Q M
A L Q;A L Q;L Q M;Q M M;Q Q M
Q L A;R C Q;C Q L;Q L A;M M L
C L Q;Q M C;M C L;C L Q;M C C
C L Q;M C C;C C L;C L Q;C R C
C L Q;C R C;R C L;C L Q;R B C
C L Q;R B C;B C L;C L Q;B R C
C L Q;B R C;R C L;C L Q;R B C
R R M;C C R;C R R;R R M;C R Q
R R M;C R R;R R M;R M M;R Q M
R R M;R R M;R M M;M M L;Q M M
R R M;C R R;R R M;R M R;R Q M
C B L;M C C;C C B;C B L;C C R
R R L;C C R;C R R;R R L;C R B
B B L;C R B;R B B;B B L;C B R
B B L;R R B;R B B;B B L;B B R
C B M;M C C;C C B;C B M;C C A
L L Q;M M L;M L L;L L Q;M C L
L L Q;M C L;C L L;L L Q;C C L
L L Q;C C L;C L L;L L Q;R C L
L L Q;R C L;C L L;L L Q;B C L
L L Q;B C L;C L L;L L Q;R C L
L L Q;M L L;L L L;L L Q;C L L
L L Q;C L L;L L L;L L Q;C L L
L L Q;L L L;L L L;L L Q;L L L
R R Q;R C R;C R R;R R Q;C R Q
R R Q;C R R;R R Q;R Q M;R Q Q
R R Q;R R Q;R Q M;Q M M;Q Q M
R R Q;R R Q;R Q Q;Q Q M;Q L Q
R R Q;R R Q;R Q M;Q M C;Q Q M
Q L L;R C Q;C Q L;Q L L;M M L
Q L L;C Q L;Q L L;L L L;M L L
Q L L;Q L L;L L L;L L L;L L L
Q R Q;Q R Q;R Q M;Q M X;L Q M
Q R Q;Q R Q;R Q M;Q M C;L Q M
Q R Q;Q R Q;R Q M;Q M M;L Q M
R R R;R C R;C R R;R R R;C R R
R R R;C R R;R R R;R R B;R R B
R R R;R R R;R R B;R B M;R B A
R R R;R R R;R R B;R B C;R B B
R R R;R R R;R R B;R B B;R B B
R L Q;R L Q;L Q M;Q M X;Q Q M
R L Q;R L Q;L Q M;Q M C;Q Q M
R L Q;R L Q;L Q M;Q M M;Q Q M
A M B;C C A;C A M;A M B;M Q M
A M B;R B A;B A M;A M B;Q R M
A Q L;A Q L;Q L Q;L Q M;Q L Q
R B Q;R C R;C R B;R B Q;C C Q
A Q Q;A Q Q;Q Q M;Q M X;Q Q M
A Q Q;A Q Q;Q Q M;Q M C;Q Q M
A Q Q;A Q Q;Q Q M;Q M M;Q Q M
A M M;C C A;C A M;A M M;M Q M
B C B;B C B;C B R;B R Q;C R Q
M M C;C Q M;Q M M;M M C;M M M
M M C;Q M M;M M C;M C Q;M M M
M M C;M M C;M C Q;C Q M;M M M
M M C;M Q M;Q M M;M M C;M M M
M M C;Q M M;M M C;M C M;M M M
M M C;M M C;M C M;C M Q;M M M
M M C;R Q M;Q M M;M M C;Q M M
M M C;Q Q M;Q M M;M M C;Q M M
M M C;M M C;M C C;C C Q;M C M
M M C;M M C;M C M;C M M;M M M
M M C;M M C;M C L;C L L;M C C
M M C;M M C;M C C;C C L;M C R
M M C;L Q M;Q M M;M M C;Q M M
M M C;M M C;M C R;C R C;M C R
M M C;M M C;M C R;C R M;M C Q
M M C;M M C;M C C;C C A;M C M
M M C;M M C;M C R;C R B;M C C
M M C;M M C;M C C;C C B;M C C
M M C;M M C;M C C;C C R;M C C
M M C;M M C;M C C;C C C;M C R
B Q R;B Q R;Q R M;R M X;R Q M
B Q R;B Q R;Q R M;R M M;R Q M
B Q Q;B Q Q;Q Q M;Q M X;M Q M
B Q Q;B Q Q;Q Q M;Q M C;M Q M
B Q Q;B Q Q;Q Q M;Q M M;M Q M
B C C;B C C;C C Q;C Q R;R M R
B C C;B C C;C C B;C B R;R C R
R Q A;R C R;C R Q;R Q A;C Q L
B M R;C R B;R B M;B M R;C A M
B M R;R R B;R B M;B M R;B A M
L Q L;L Q L;Q L Q;L Q M;Q L Q
L M L;L M L;M L Q;L Q M;M C Q
L M L;L M L;M L L;L L L;M C L
L Q Q;L Q Q;Q Q M;Q M X;Q Q M
L Q Q;L Q Q;Q Q M;Q M C;Q Q M
L Q Q;L Q Q;Q Q M;Q M M;Q Q M
B C R;B C R;C R R;R R B;C R B
B C R;B C R;C R B;R B B;C C B
R M L;C Q R;Q R M;R M L;R Q M
Q Q Q;C Q Q;Q Q Q;Q Q M;M L Q
Q Q Q;Q Q Q;Q Q M;Q M X;L Q M
Q Q Q;Q Q Q;Q Q M;Q M C;L Q M
Q Q Q;Q Q Q;Q Q M;Q M M;L Q M
R C B;M C R;C R C;R C B;C R C
R C B;C R C;R C B;C B R;R C R
R C B;R C B;C B R;B R Q;C R Q
R C C;M C R;C R C;R C C;C R B
R C C;C R C;R C C;C C Q;R B M
R C C;C R C;R C C;C C B;R B C
C L A;Q M C;M C L;C L A;M C C
C L A;M C C;C C L;C L A;C R C
C L A;C R C;R C L;C L A;R B C
C L A;R B C;B C L;C L A;B R C
C L A;B R C;R C L;C L A;R B C
C L C;Q M C;M C L;C L C;M C R
C R L;Q M C;M C R;C R L;M C C
M R A;B R M;R M R;M R A;Q M C
L L A;M M L;M L L;L L A;M C L
L L A;M C L;C L L;L L A;C C L
L L A;C C L;C L L;L L A;R C L
L L A;R C L;C L L;L L A;B C L
L L A;B C L;C L L;L L A;R C L
L L A;M L L;L L L;L L A;C L L
L L A;C L L;L L L;L L A;C L L
L L A;L L L;L L L;L L A;L L L
a;R M M;M M L;M L Q;M M C
v;C Q M;Q M M;M M C;M M M
v;Q M M;M M C;M C Q;M M M
v;M M C;M C Q;C Q M;M M M
v;M Q M;Q M M;M M C;M M M
v;Q M M;M M C;M C M;M M M
v;M M C;M C M;C M Q;M M M
v;R M M;M M L;M L L;M M C
v;R Q M;Q M M;M M C;Q M M
v;Q M M;M M C;M C L;M M C
v;Q Q M;Q M M;M M C;Q M M
v;Q M M;M M C;M C C;M M C
v;M M C;M C C;C C Q;M C M
v;M M C;M C M;C M M;M M M
v;M M C;M C L;C L L;M C C
v;M M C;M C C;C C L;M C R
v;L Q M;Q M M;M M C;Q M M
v;Q M M;M M C;M C R;M M C
v;M M C;M C R;C R C;M C R
v;M M C;M C R;C R M;M C Q
v;M M C;M C C;C C A;M C M
v;M M C;M C R;C R B;M C C
v;M M C;M C C;C C B;M C C
v;M M C;M C C;C C R;M C C
v;M M C;M C C;C C C;M C R
R R C;C C R;C R R;R R C;C R R
R R C;R R C;R C Q;C Q L;R M M
R R C;R R C;R C Q;C Q R;R M R
R R C;R R C;R C R;C R Q;R C Q
R R C;R R C;R C R;C R R;R C R
C B B;C B B;B B R;B R M;B R Q
C B B;C B B;B B R;B R Q;B R Q
B R R;C C B;C B R;B R R;C R R
B R R;C B R;B R R;R R B;R R B
B R R;B R R;R R B;R B M;R B A
B R R;B R R;R R B;R B C;R B B
B R R;B B R;B R R;R R B;R R B
B R R;B R R;R R B;R B B;R B B
B B B;B B B;B B R;B R M;B R Q
B B B;B B B;B B R;B R Q;B R Q
C B A;C C C;C C B;C B A;R C Q
C B A;C C B;C B A;B A M;C Q R
C B C;M C C;C C B;C B C;C C B
C L M;Q M C;M C L;C L M;M C Q
C L M;M M C;M C L;C L M;M C Q
M L C;R M M;M M L;M L C;M M C
A L Q;A L Q;L Q M;Q M X;Q Q M
A L Q;A L Q;L Q M;Q M C;Q Q M
A L Q;A L Q;L Q M;Q M M;Q Q M
Q L A;R C Q;C Q L;Q L A;M M L
C L Q;Q M C;M C L;C L Q;M C C
C L Q;M M C;M C L;C L Q;M C C
C L Q;M C C;C C L;C L Q;C R C
C L Q;C R C;R C L;C L Q;R B C
C L Q;R B C;B C L;C L Q;B R C
C L Q;B R C;R C L;C L Q;R B C
R R M;C C R;C R R;R R M;C R Q
R R M;C R R;R R M;R M M;R Q M
R R M;R R M;R M M;M M L;Q M M
R R M;C R R;R R M;R M R;R Q M
C B L;M C C;C C B;C B L;C C R
R R L;C C R;C R R;R R L;C R B
B B L;C R B;R B B;B B L;C B R
B B L;R R B;R B B;B B L;B B R
C B M;M C C;C C B;C B M;C C A
L L Q;M M L;M L L;L L Q;M C L
L L Q;M C L;C L L;L L Q;C C L
L L Q;C C L;C L L;L L Q;R C L
L L Q;R C L;C L L;L L Q;B C L
L L Q;B C L;C L L;L L Q;R C L
L L Q;M L L;L L L;L L Q;C L L
L L Q;C L L;L L L;L L Q;C L L
L L Q;L L L;L L L;L L Q;L L L
R R Q;R C R;C R R;R R Q;C R Q
R R Q;C R R;R R Q;R Q M;R Q Q
R R Q;R R Q;R Q M;Q M M;Q Q M
R R Q;R R Q;R Q Q;Q Q M;Q L Q
R R Q;R R Q;R Q M;Q M C;Q Q M
Q L L;R C Q;C Q L;Q L L;M M L
Q L L;C Q L;Q L L;L L L;M L L
Q L L;Q L L;L L L;L L L;L L L
Q R Q;Q R Q;R Q M;Q M X;L Q M
Q R Q;Q R Q;R Q M;Q M C;L Q M
Q R Q;Q R Q;R Q M;Q M M;L Q M
R R R;R C R;C R R;R R R;C R R
R R R;C R R;R R R;R R B;R R B
R R R;R R R;R R B;R B M;R B A
R R R;R R R;R R B;R B C;R B B
R R R;R R R;R R B;R B B;R B B
R L Q;R L Q;L Q M;Q M X;Q Q M
R L Q;R L Q;L Q M;Q M C;Q Q M
R L Q;R L Q;L Q M;Q M M;Q Q M
A M B;C C A;C A M;A M B;M Q M
A M B;R B A;B A M;A M B;Q R M
A Q L;A Q L;Q L Q;L Q M;Q L Q
R B Q;R C R;C R B;R B Q;C C Q
A Q Q;A Q Q;Q Q M;Q M X;Q Q M
A Q Q;A Q Q;Q Q M;Q M C;Q Q M
A Q Q;A Q Q;Q Q M;Q M M;Q Q M
A M M;C C A;C A M;A M M;M Q M
B C B;B C B;C B R;B R Q;C R Q
B Q R;B Q R;Q R M;R M X;R Q M
B Q R;B Q R;Q R M;R M M;R Q M
B Q Q;B Q Q;Q Q M;Q M X;M Q M
B Q Q;B Q Q;Q Q M;Q M C;M Q M
B Q Q;B Q Q;Q Q M;Q M M;M Q M
B C C;B C C;C C Q;C Q R;R M R
B C C;B C C;C C B;C B R;R C R
R Q A;R C R;C R Q;R Q A;C Q L
B M R;C R B;R B M;B M R;C A M
B M R;R R B;R B M;B M R;B A M
L Q L;L Q L;Q L Q;L Q M;Q L Q
L M L;L M L;M L Q;L Q M;M C Q
L M L;L M L;M L L;L L L;M C L
L Q Q;L Q Q;Q Q M;Q M X;Q Q M
L Q Q;L Q Q;Q Q M;Q M C;Q Q M
L Q Q;L Q Q;Q Q M;Q M M;Q Q M
B C R;B C R;C R R;R R B;C R B
B C R;B C R;C R B;R B B;C C B
R M L;C Q R;Q R M;R M L;R Q M
Q Q Q;C Q Q;Q Q Q;Q Q M;M L Q
Q Q Q;Q Q Q;Q Q M;Q M X;L Q M
Q Q Q;Q Q Q;Q Q M;Q M C;L Q M
Q Q Q;Q Q Q;Q Q M;Q M M;L Q M
R C B;M C R;C R C;R C B;C R C
R C B;C R C;R C B;C B R;R C R
R C B;R C B;C B R;B R Q;C R Q
R C C;M C R;C R C;R C C;C R B
R C C;C R C;R C C;C C Q;R B M
R C C;C R C;R C C;C C B;R B C
C L A;Q M C;M C L;C L A;M C C
C L A;M C C;C C L;C L A;C R C
C L A;C R C;R C L;C L A;R B C
C L A;R B C;B C L;C L A;B R C
C L A;B R C;R C L;C L A;R B C
C L C;Q M C;M C L;C L C;M C R
C L C;M M C;M C L;C L C;M C R
C R L;Q M C;M C R;C R L;M C C
C R L;M M C;M C R;C R L;M C C
M R A;B R M;R M R;M R A;Q M C
L L A;M M L;M L L;L L A;M C L
L L A;M C L;C L L;L L A;C C L
L L A;C C L;C L L;L L A;R C L
L L A;R C L;C L L;L L A;B C L
L L A;B C L;C L L;L L A;R C L
L L A;M L L;L L L;L L A;C L L
L L A;C L L;L L L;L L A;C L L
L L A;L L L;L L L;L L A;L L L
a;R B B;B B R;B R C;B R R
v;C C B;C B R;B R R;C R R
v;C B R;B R R;R R B;R R B
v;B R R;R R B;R B M;R B A
v;B R R;R R B;R B C;R B B
v;R B B;B B R;B R R;B R R
v;B B R;B R R;R R B;R R B
v;B R R;R R B;R B B;R B B
R R C;C C R;C R R;R R C;C R R
R R C;R R C;R C Q;C Q L;R M M
R R C;R R C;R C Q;C Q R;R M R
R R C;R R C;R C R;C R Q;R C Q
R R C;R R C;R C R;C R R;R C R
C B B;C B B;B B R;B R M;B R Q
C B B;C B B;B B R;B R C;B R R
C B B;C B B;B B R;B R Q;B R Q
C B B;C B B;B B R;B R R;B R R
B B B;B B B;B B R;B R M;B R Q
B B B;B B B;B B R;B R C;B R R
B B B;B B B;B B R;B R Q;B R Q
B B B;B B B;B B R;B R R;B R R
C B A;C C C;C C B;C B A;R C Q
C B A;C C B;C B A;B A M;C Q R
C B C;M C C;C C B;C B C;C C B
C L M;Q M C;M C L;C L M;M C Q
C L M;M M C;M C L;C L M;M C Q
M L C;R M M;M M L;M L C;M M C
A L Q;A L Q;L Q M;Q M X;Q Q M
A L Q;A L Q;L Q M;Q M C;Q Q M
A L Q;A L Q;L Q M;Q M M;Q Q M
Q L A;R C Q;C Q L;Q L A;M M L
C L Q;Q M C;M C L;C L Q;M C C
C L Q;M M C;M C L;C L Q;M C C
C L Q;M C C;C C L;C L Q;C R C
C L Q;C R C;R C L;C L Q;R B C
C L Q;R B C;B C L;C L Q;B R C
C L Q;B R C;R C L;C L Q;R B C
R R M;C C R;C R R;R R M;C R Q
R R M;C R R;R R M;R M M;R Q M
R R M;R R M;R M M;M M L;Q M M
R R M;C R R;R R M;R M R;R Q M
R R M;B R R;R R M;R M M;R Q M
R R M;B R R;R R M;R M R;R Q M
